,id,title,original_language,overview,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,genre_names,release_month,release_year,profit
432,11531,Book of Shadows: Blair Witch 2,en,"Young adults become fascinated by the events of the three missing filmmakers in Maryland, so they decide to go into the same woods and find out what really happened.",2000-10-27,23.306,650,4.2,15000000,47737094,90,Released,"Horror, Mystery, Thriller",10,2000,32737094
433,12212,Urban Legends: Final Cut,en,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect.",2000-09-22,21.559,381,4.8,14000000,38574362,97,Released,"Horror, Mystery, Thriller",9,2000,24574362
434,8843,The Cell,en,A psychotherapist journeys inside a comatose serial killer in the hopes of saving his latest victim.,2000-08-17,15.71,1278,6.3,33000000,104155843,107,Released,"Horror, Science Fiction, Thriller",8,2000,71155843
435,2655,What Lies Beneath,en,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",2000-07-21,15.747,1503,6.4,100000000,291420351,130,Released,"Drama, Horror, Mystery, Thriller",7,2000,191420351
436,10873,Shadow of the Vampire,en,"Director F.W. Murnau makes a Faustian pact with a vampire to get him to star in his 1922 film ""Nosferatu.""",2000-05-15,11.449,459,6.7,8000000,8279017,92,Released,"Drama, Horror",5,2000,279017
437,9532,Final Destination,en,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",2000-03-17,83.626,4585,6.6,23000000,112880294,98,Released,Horror,3,2000,89880294
438,2046,The Gift,en,"Annie Wilson, young widow and mother of three, makes her living foretelling others' futures⁠—though her own has become cloudier than even she can see. Threatened by a client's violent husband and plagued by visions of a missing local woman, Annie finds herself pulled into a thicket of lies and deception in which her extraordinary gift may ultimately get her killed.",2000-03-16,16.743,955,6.4,10000000,12008642,112,Released,"Drama, Horror, Mystery, Thriller",3,2000,2008642
439,4234,Scream 3,en,"As bodies begin dropping around the set of ‘Stab 3’ — a movie sequel based on the gruesome Woodsboro killings — Sidney, Gale and Dewey are once again drawn into a game of horror movie mayhem.",2000-02-03,37.529,2664,5.9,40000000,161834276,116,Released,"Horror, Mystery",2,2000,121834276
440,9946,End of Days,en,"On 28 December 1999, the citizens of New York City are getting ready for the turn of the millennium. However, Satan decides to crash the party by coming to the city, inhabiting a man's body, and searching for his chosen bride—a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist named Jericho Cane.",1999-11-24,19.738,1496,6.0,100000000,211989043,121,Released,"Action, Fantasy, Horror, Mystery",11,1999,111989043
441,2668,Sleepy Hollow,en,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.,1999-11-19,50.681,5700,7.2,100000000,206071502,105,Released,"Drama, Fantasy, Horror, Mystery, Thriller",11,1999,106071502
442,10213,From Dusk Till Dawn 3: The Hangman's Daughter,en,"Narrowly escaping death, outlaw Johnny Madrid is on the run from the hangman, with the hangman's sensuous daughter Esmeralda by his side. Along with Madrid's gang, Johnny and Esmeralda embark on an adventure filled with colorful and unsavory characters who lead them straight into the fight of their lives!",1999-10-30,12.429,259,4.9,5000000,9617000,94,Released,"Horror, Thriller, Western",10,1999,4617000
443,11377,House on Haunted Hill,en,"A millionaire offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",1999-10-29,16.294,699,5.6,37000000,40846082,93,Released,"Horror, Mystery, Thriller",10,1999,3846082
444,10496,Bats,en,Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.,1999-10-22,10.654,149,4.6,5250000,10155690,91,Released,"Horror, Science Fiction, Thriller",10,1999,4905690
445,29064,The Omega Code,en,"In this spiritual thriller, an ancient prophecy is about to be fulfilled as a secret code brings the world to the edge of Apocalypse. Gillen Lane (Casper Van Dien) is a expert on theology and mythology who has gained international fame as a motivational speaker.",1999-10-15,3.373,40,4.5,7200000,12600000,100,Released,"Horror, Thriller",10,1999,5400000
446,496562,Sar Kati Laash,hi,A girl that works in a hotel falls in love with a rich man who checks in to the hotel. They are madly in love and quickly get married but are found dead on their honeymoon night. Now it is about who is or are the culprits?,1999-10-08,1.827,0,0.0,39500,42660,105,Released,Horror,10,1999,3160
447,11075,Audition,ja,"Seven years after the death of his wife, widower Shigeharu seeks advice on how to find a new wife from a colleague. Taking advantage of their position as a film company, they stage an audition. Interviewing a series of women, Shigeharu is enchanted by the quiet Asami. But soon things take a twisted turn as Asami isn’t what she seems to be.",1999-10-06,17.447,1179,7.1,250000,359853,115,Released,"Drama, Horror",10,1999,109853
448,10307,Stigmata,en,"A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.",1999-09-10,25.137,877,6.2,29000000,50041732,103,Released,"Horror, Thriller",9,1999,21041732
449,11601,Stir of Echoes,en,"After being hypnotized by his sister in law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her.",1999-09-10,11.572,985,6.7,12000000,21133087,99,Released,Horror,9,1999,9133087
450,622,The Ninth Gate,en,"An all-expenses-paid international search for a rare copy of the book 'The Nine Gates of the Kingdom  of Shadows' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship.",1999-08-25,18.175,2421,6.4,38000000,58401898,133,Released,"Horror, Mystery, Thriller",8,1999,20401898
451,496542,Khopdi: The Skull,hi,A girl is raped by four men who dies after the incident but her spirit takes revenge.,1999-07-30,0.6,0,0.0,31600,39500,91,Released,Horror,7,1999,7900
452,8914,Deep Blue Sea,en,"Researchers on the undersea lab Aquatica have genetically altered the brains of captive sharks to develop a cure for Alzheimer's disease. But there's an unexpected side effect: the sharks got smarter, faster, and more dangerous. After a big storm damages their remote research facility, they must fight for their lives.",1999-07-28,19.294,2002,5.9,60000000,164648142,105,Released,"Action, Horror, Science Fiction",7,1999,104648142
453,11618,The Haunting,en,Dr. David Marrow invites three distinct individuals to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself — and they soon see the true nature of its horror.,1999-07-23,21.112,1132,5.4,80000000,91188905,113,Released,"Fantasy, Horror, Mystery, Thriller",7,1999,11188905
454,9825,Lake Placid,en,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",1999-07-15,20.488,909,5.9,27000000,56870414,82,Released,"Action, Comedy, Horror, Science Fiction, Thriller",7,1999,29870414
455,2667,The Blair Witch Project,en,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",1999-07-14,46.286,3901,6.3,60000,248639099,81,Released,"Horror, Mystery",7,1999,248579099
456,71925,Tequila Body Shots,en,Things take a strange turn for Johnny and his two buddies when he gets mind reading powers from a medicine man's tequila while on a road trip in Mexico. Johnny must race to save them from the clutches of evil forces... at a deadly party in hell!,1999-05-07,1.204,6,3.7,1700000,9037000,93,Released,"Comedy, Horror, Thriller",5,1999,7337000
457,60159,Gamera 3: Revenge of Iris,ja,"With the Gyaos re-emerging, Gamera's ties to humanity have been severed with his bond to Asagi broken. Nagamine and Asagi investigate while an orphaned girl named Ayana discovers a new creature she names Iris. Nagamine and Asagi must reach Ayana before she takes her revenge on Gamera, who she blames for the death of her family.",1999-03-06,8.026,96,7.6,6000000,15000000,108,Released,"Fantasy, Horror, Science Fiction",3,1999,9000000
458,9669,Ringu 2,ja,"While investigating the horrifying death of her boyfriend, Mai Takano learns about a videotape haunted by the spirit of a disturbing girl named Sadako, which kills anyone who watches it exactly one week later. When her boyfriend’s son, Yoichi, starts to develop the same psychic abilities as Sadako, Takano must find a way to keep the boy and herself from becoming the next victims.",1999-01-23,24.177,322,5.7,6000000,31365000,92,Released,"Horror, Mystery, Science Fiction",1,1999,25365000
